Poster_Url,poster_path,download_status,download_error,poster_available,poster_width,poster_height,poster_aspect_ratio,poster_format,poster_validation_error
https://image.tmdb.org/t/p/original/6SUuLwyk9wFKZDYsgdSahYs7HEf.jpg,data/poster_cache/9f5e6295ad6caeae76afc923a0dd94f80a86bcc532d3109e353e84d50dfc54f1.jpg,cached,,True,1067,1600,0.666875,JPEG,
https://image.tmdb.org/t/p/original/uOJEJFrb2DX4odPfvaTwS7edpbq.jpg,data/poster_cache/cd840c4c771d2a866c2bf3ea8ac2a0c2e5fce95005993652d5837571ffaf0bc4.jpg,cached,,True,800,1200,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/h09VT8gNfRBlr7S8l1lm27m4rus.jpg,data/poster_cache/b1f22700a8f6b6c7719e78378eb33b33f7cb352d5429a0014902d59cf83ef698.jpg,cached,,True,1523,2154,0.7070566388115135,JPEG,
https://image.tmdb.org/t/p/original/d7gHmsA2o5Z1MhcuspMyOSO48KB.jpg,data/poster_cache/a8173d9161eebd14727391677696f60b5c5b046cbd229a29cdb85f667f29399e.jpg,cached,,True,2000,3000,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/lGYf7TKZPSvbI11IwoQBvbTCuq0.jpg,data/poster_cache/039e026ddba6c4eebdf7a5f3311364792af3a9c4d67c8f9e4ef26d1948fc9fe3.jpg,cached,,True,1000,1500,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/qO8zQ9dSADWiwRnR7oCOsPDuOom.jpg,data/poster_cache/826f0c3c935fd2251b5d1cb93e99d068f2345a0510813e69bb521592aa082cf5.jpg,cached,,True,1600,2400,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/pjeM7XdPnTuA7DszfSEA0ANsSmn.jpg,data/poster_cache/43af290e120c21e0470a76c8241b1f9f5e86de945de16735f66a4de27624b046.jpg,cached,,True,940,1410,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/cO3iAp2pPNdWE9eqS4pTEY5HghY.jpg,data/poster_cache/30e128d391919c46759395a3a360846cac67ff283e7e142f3a52ff0c39387771.jpg,cached,,True,1272,1800,0.7066666666666667,JPEG,
https://image.tmdb.org/t/p/original/xnaDdiRfZlJaTf6JRc4in40eaeI.jpg,data/poster_cache/7e9917ef8dbaf80f239bd76832c954a2c3bad0689cce1184b6b8dbcc37987b92.jpg,cached,,True,1000,1500,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/p9Atjcbidu4DsM7EQltiTZbrvkM.jpg,data/poster_cache/6bcf8838db52444d4110e58e0956667ee96b73ccf56da87f875ce53d18f0979f.jpg,cached,,True,1600,2400,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/5WXeYnezavNI6hXH74aQYv6yFzj.jpg,data/poster_cache/478d5e0a540f5df52f3a0020514f1ff9e9403a4dd7e64e98032837e94e449d6c.jpg,cached,,True,2000,3000,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/9D1KSrLM9RnpcKWV7SeNEfDOWIn.jpg,data/poster_cache/e1f17af749a6fa0e78e17c16ae5795c82f62e3098557c92032b5ba91e922b7f3.jpg,cached,,True,1000,1500,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/vlOgaxUiMOA8sPDG9n3VhQabnEi.jpg,data/poster_cache/2bc77e9a30fdd3087392ece4e35f56bb1aee9f463be3a14f1f327d1eec640861.jpg,cached,,True,2000,3000,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/cV1biK7jlHVXlQ7ErYe5MUSBGcx.jpg,data/poster_cache/3dd46a3965f3f667ffd522244abb412dd263a02f0e646dea8be74dcab120a922.jpg,cached,,True,1000,1500,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/zan6xYKNGKgkp2hFajU398I1iTD.jpg,data/poster_cache/344d41f6d7f6303908027a166bfb99ceb08791a3530774b577b99040e35e3005.jpg,cached,,True,1000,1500,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/iZf0KyrE25z1sage4SYFLCCrMi9.jpg,data/poster_cache/1fe615a057500b03a4f37b357d5d7db53e6cd0b9e8552ef9b320369e5565f9ac.jpg,cached,,True,2000,3000,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/cXUQuHnNBxFSZAmYfogMfrcvMk7.jpg,data/poster_cache/f0939316995ed7ac8713d9522c3aed9320fb99e0acdb3d2d6c11165ba614d015.jpg,cached,,True,2000,3000,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/eu6zEhpt9QVgZk8T4FJCwKCbJkq.jpg,data/poster_cache/71c6a104ed6dc89a07a3ff908742ed868a6e25c14dddbb41f4745469e98d974d.jpg,cached,,True,1000,1500,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/itKMldwL6uhUZYO3X78NOFU4zzO.jpg,data/poster_cache/c4cd4c76d0dcdee0fe136ea7289d82ba4c4aa8c0cb5831b4187a54c110a89a37.jpg,cached,,True,1600,2400,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/i0FHyNF9VvQTXOi4yKnZJ1zql1.jpg,data/poster_cache/f0f902fe53c3c00a6cf42101331e6a27bb4cff6a6b864b891554852347447a9c.jpg,cached,,True,1391,2048,0.67919921875,JPEG,
https://image.tmdb.org/t/p/original/mh7j7XlYWo82UnQGhsxcuyolzp.jpg,data/poster_cache/05474ad046cba151004c9bf5384cb4a7be30cde6e9d7fe6c823c7047a92f6ef9.jpg,cached,,True,2000,3000,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/bgz1IdXKb1l2PyVQnWRkOw96VGA.jpg,data/poster_cache/e1afce6023792aed1e4b7d0b6175b3c6bb12eb3daf07f6fb5db0dbd81e41b0ae.jpg,cached,,True,1620,2160,0.75,JPEG,
https://image.tmdb.org/t/p/original/pZn87R7gtmMCGGO8KeaAfZDhXLg.jpg,data/poster_cache/4342523a499c08ac985e37fce40a1f3c6e7e9ec544300d1b8a5619ba238e02f4.jpg,cached,,True,2000,3000,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/if4hw3Ou5Sav9Em7WWHj66mnywp.jpg,data/poster_cache/dfa404d0fb2737894c4f7f3edc677bb6784a1587363f61f9ae2baeb049a940af.jpg,cached,,True,1920,2880,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/mx6cgtUiEOVGSI3sb3SNQxAXqRa.jpg,data/poster_cache/1effeba9badd42122d9087eb14d77c13b74cd18e77f6454adf442dd6624a89c4.jpg,cached,,True,1707,2560,0.666796875,JPEG,
https://image.tmdb.org/t/p/original/aKuFiU82s5ISJpGZp7YkIr3kCUd.jpg,data/poster_cache/367386861384e4302c124da721a86b4d66ac9ac630174d3889511372ccb247f8.jpg,cached,,True,1000,1500,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/3sx69bH2n2tgvknvq2VROJ6lEXS.jpg,data/poster_cache/36ac1e22abfa5e5959d1e97fb31baa3a13830bfbc7f9445f6979009dd7d3e9e4.jpg,cached,,True,2000,3000,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/nTr0lvAzeQmUjgSgDEHTJpnrxTz.jpg,data/poster_cache/ea0538a5810963e499c0c94ae8c8d61a5e5bd1708872d637257cb09aa6fc9e84.jpg,cached,,True,2000,3000,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/y5DNLVg0gPiGSkuK4yFc4fjQ42Q.jpg,data/poster_cache/0ee095782841ee43c30f01c88c1f54829eb0c3b3469f9a191af4e714ae2dfbfc.jpg,cached,,True,2000,3000,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/zfaiO7QgpcvR8XDOMokWLRfKeTE.jpg,data/poster_cache/2453333757e9695c90282de139a862b8d95c50eb531e6eee28ce7cf44e48df86.jpg,cached,,True,2000,3000,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/hpHarddVj34j53T7NsoUGdKj4mP.jpg,data/poster_cache/ee2717ffe09f538bbe47bd0480ec2f159a6aacd9bcebeb85ffa7371979d7d350.jpg,cached,,True,1400,2100,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/rR3DXokOAheGZ53Z7DIlU2hMR2R.jpg,data/poster_cache/8bd6363ac052732c52f187e270912200ca98303440f12dc12149085fa4c8c1e5.jpg,cached,,True,1067,1600,0.666875,JPEG,
https://image.tmdb.org/t/p/original/7zu6HPnKPjNA7NuR4DGRdaH0PdX.jpg,data/poster_cache/938aad28a836164ce8234a0b25ed46ce7372837c61be426d8b165f9f0a9c1daf.jpg,cached,,True,1000,1500,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/sIpcATxMrKHRRUJAGI5UIUT7XMG.jpg,data/poster_cache/570854d60945e4864481e2a7dd905dbf763c991a28652b20ab92a417afc71c9d.jpg,cached,,True,2000,3000,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/4sHeTAp65WrSSuc05nRBKddhBxO.jpg,data/poster_cache/78ee994886e5f1fff9af2571a2f2682592501f1c8b42b6308062ac77cfe0bae0.jpg,cached,,True,1000,1500,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/ylXKcKrEHSQEYLntBvYxGBI7Ld3.jpg,data/poster_cache/db69e0d17e5dba47079da077dee1b6e79d753cdc067cf9e21d29a84180c5279d.jpg,cached,,True,2000,3000,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/tniFHeiQU55feNik7X0mHlEe9DE.jpg,data/poster_cache/e8636310830cbf4b06be3869a3b1e108167775ebbadc7e6577093cc55f459758.jpg,cached,,True,1000,1500,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/rrc6GiAKHDrUjp8OmdVng9hRWBn.jpg,data/poster_cache/74cf4ac99097684f9058f57d1dcafe7b0d685abff413e55f495c6d54eb50596a.jpg,cached,,True,1000,1426,0.7012622720897616,JPEG,
https://image.tmdb.org/t/p/original/zR0ts7zL2P1kQIQXYlnS4KCqqmu.jpg,data/poster_cache/bb5133631280a0796590ea98623906c04c05ff68ac35e135e3b65d56ccb70d2d.jpg,cached,,True,1400,2100,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/ePyN2nX9t8SOl70eRW47Q29zUFO.jpg,data/poster_cache/3b3ac32b91dd4317c2456a89c306c955325c54f0b3e73451745e5b3e962cadce.jpg,cached,,True,2000,3000,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/wrFpXMNBRj2PBiN4Z5kix51XaIZ.jpg,data/poster_cache/7b91b101ae37669645400dbb54d45a48d43a4f650b4c9f781ce029760a537e7e.jpg,cached,,True,2000,3000,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/wquJChp0NpoqthYdE3YjXNNxvVC.jpg,data/poster_cache/b4c6043f6339bd621a114aa93bf811ecd3ce8312cd6fffd34d7c3229317fc153.jpg,cached,,True,2000,3000,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/tePFnZFw5JvjwjQjaKkqDPNMLPU.jpg,data/poster_cache/a8948d5f189ff36a645151b5d63003676bd934ca721f435b677f72c66c28f17a.jpg,cached,,True,2000,3000,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/8NT7Tnq9s0Z4CRbz3WQR15wHCiQ.jpg,data/poster_cache/9f76b4ef038aa0d29291981df6c43baa455eb07c17fe2d28df17c323e383547b.jpg,cached,,True,1000,1500,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/pnr4sA9tn3E5Sc2qHbG3yT4m8Fv.jpg,data/poster_cache/ecfdb9b468e59cadc5e6021e358ff2b3f99bc67cb8fa9dd1cffbb3ef2893fecb.jpg,cached,,True,1200,1800,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/nzbwTwSo8aKuvAytaPG6s0xGVE8.jpg,data/poster_cache/fe5cbd754264930fe2ea57269852dbbb65117214000233a40e06338a2896bed7.jpg,cached,,True,500,750,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/lNzCFguC8wEyJWP89ewQYK8d2nJ.jpg,data/poster_cache/4117593bb1c3ba40a026c517fab8645c57e2fe94032db2154bfb6b77ad83efcc.jpg,cached,,True,1400,2100,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/fcLFvIqCUrhY96mkSmr3okxaMEw.jpg,data/poster_cache/cd331756eb8f59d4a2ef80c35c5ed30028117aac4007a16a113ba12d74cfdfd4.jpg,cached,,True,1600,2400,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/eufJ36oQCauDc427ewaEvQrhZ6i.jpg,data/poster_cache/6c10a8ed881663e5068cd3aa48bf685c2c51c55ede44c1a29056e3145735760c.jpg,cached,,True,1000,1500,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/kdnermMCBOnVxjDKA0FV1HZueqg.jpg,data/poster_cache/e71b2f0776b14b79f9505b5b43c52a0b555951050d841eeac40909f764178854.jpg,cached,,True,1000,1500,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/m9PTii0XWCIKZBBrCrOn8RLTK0w.jpg,data/poster_cache/ea81b8bc548264946f903b9f6b09720459bf93317eaa81bebeb902d0acd4bffd.jpg,cached,,True,1000,1500,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/4VlXER3FImHeFuUjBShFamhIp9M.jpg,data/poster_cache/342556cc46069f218df1f69f94f875df95d36d5e0f9a8c35847721aca12e682d.jpg,cached,,True,1000,1500,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/qs6gz6atyQcAvqC6qZaslOjliUG.jpg,data/poster_cache/a6fe6f7ce07cd9d41d725e98fcb2b8c076fe29f186e3bf522086eb6f94cdad12.jpg,cached,,True,2000,3000,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/hXgmWPd1SuujRZ4QnKLzrj79PAw.jpg,data/poster_cache/7ae49e06719aeb10abda18f01ae1edaa7da61b4b9173dbdfd43a2d5cdaf659f8.jpg,cached,,True,2000,3000,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/ysQqYp9G37Q114Nc6uvCHbDmaj6.jpg,data/poster_cache/32111028b7300b3ea77efa62354aedaf52ab8badb8bd0dac6d89dd6d97b4685c.jpg,cached,,True,2000,3000,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/fbXnQtxMIhZt8cgxwt9pG6XEjTg.jpg,data/poster_cache/d75e749b957c5c84d9ac0e8a4634756ea9353edaea0eed037d5696e143210b2d.jpg,cached,,True,600,900,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/5MwkWH9tYHv3mV9OdYTMR5qreIz.jpg,data/poster_cache/3ec33692b72dc43792f84f9b3b441a69bba6ba075729af9d90db5454bdce6f96.jpg,cached,,True,2000,3000,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/sKrCqhBXs6I9RPMjmaOMR67ahTe.jpg,data/poster_cache/9f456ea0a678c65d599a4eace80eb862756a637974fe8f122daced8f91d7ff9b.jpg,cached,,True,2000,3000,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/jG5GDIcqiqHXkvINZSjyzBUO2vH.jpg,data/poster_cache/aac2b0bce31f0e6be012417a85a58412a8e18a4135e364aaa81c9831dbdbca4a.jpg,cached,,True,1800,2700,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/qsb1OQCNVMAX3KRT6xhKOl3mM6P.jpg,data/poster_cache/9004d5fe34c22fe2e3d84cf1000c16729bf604ac808c2d8bee36a10205ce78b0.jpg,cached,,True,800,1200,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/kNKy8eJemg6sCAMBgh4xrD0lleX.jpg,data/poster_cache/ad54610123ba34b24e013d67e346e35c0dd94a14d4c28c8fa4b0bcb926a76457.jpg,cached,,True,2000,3000,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/o271iaTrhWb3lOI4KoEDhtKNWcK.jpg,data/poster_cache/ae8b74fd1b48a2dbf23a9141169113e9ed2fd49d6ed5787d694b666b28b3d8ab.jpg,cached,,True,2000,3000,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/em45jL4CfTMyj5V83kj7rhdorJu.jpg,data/poster_cache/6d15072ad2d355f54d734e4b707a0a21ba0f5e49d2506b47d9b351936a63b393.jpg,cached,,True,1000,1500,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/2zhubv5dnhjRz9u97PHUhmREuDv.jpg,data/poster_cache/f30308755531425b23b69a4b93d8cc3473a08395217711adff922d20c268025a.jpg,cached,,True,1800,2665,0.6754221388367729,JPEG,
https://image.tmdb.org/t/p/original/lbctonEnewCYZ4FYoTZhs8cidAl.jpg,data/poster_cache/2b83f158586007ff170c7d1e3f33a199341db3425043f09da8fb5344ee65aa90.jpg,cached,,True,1000,1500,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/jBeL6pPUPo0wnyTmiuxPegcibPf.jpg,data/poster_cache/5eebde7399526807a67a6231db268813daffb235a1ed25ab581b288900dd03bd.jpg,cached,,True,2000,3000,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/qPQpTz2ZdsznXTkNc8Kk8slEVZF.jpg,data/poster_cache/344f6b0356e5e8a022d4ea30d4fc266e9e777aac7a16ac4bbb1701487dfd7d5f.jpg,cached,,True,2000,3000,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/jIXZEvL4dmgkjyhD5JUDeOaASKB.jpg,data/poster_cache/12a9b09810e57a2ccfdd256808d461d0251d3fb6d6e4e55bea6031e5f1774f9b.jpg,cached,,True,2000,3000,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/z3l5iwWQLxcInVnNkC8k8hxqZ60.jpg,data/poster_cache/61c700d943056c2499f0f701e349b89c5296e5d1b0ac7ebd15810cbfccda807d.jpg,cached,,True,2000,3000,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/lYfRc57Kx9VgLZ48iulu0HKnM15.jpg,data/poster_cache/42d7d2d21285b646040e10a5fd6b6241d957b2c1027d09a1abd1768309b13c43.jpg,cached,,True,1000,1500,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/26wEWZYt6yJkwRVkjcbwJEFh9IS.jpg,data/poster_cache/e8d7ff7bdd3a7872611c8497d73fb3e998734f4bf3a8eb6ea759fb945edb5495.jpg,cached,,True,1000,1500,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/wSgAn3zhgwuTOhhvvqcdxVqTLts.jpg,data/poster_cache/404e78710e5bd970316b1abd1c11e8fddf5f154e839a699d3e573f65ed7f9996.jpg,cached,,True,1000,1500,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/sYYQ9kS6Twvt0UcjxGLmBcq5k11.jpg,data/poster_cache/8c11ce82e4d2fe04619c01feac16f77db8d0327aa904a7f2948ed7ed1fa58545.jpg,cached,,True,1400,2100,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/c3SbZPZPOfGMHq7DB7FnTIMQKuY.jpg,data/poster_cache/b5f7e85d659207a49e2cd1307d89d3d7958348865675d02a9e967843f16ffee9.jpg,cached,,True,2000,3000,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/5FoczK6tDFzC9OyHiMMNIeNspek.jpg,data/poster_cache/e54fcd9a0dbe98784d5ef522d7bf251fe5b7407ab060c2559c3ba798f660a6be.jpg,cached,,True,1400,2100,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/wwjIHZdrozHHfM54ieDlz0VRXCS.jpg,data/poster_cache/7df78708a95309b8c655af7e128f09077d1c59f442cf16e0fa70d86549a53448.jpg,cached,,True,1285,1928,0.6664937759336099,JPEG,
https://image.tmdb.org/t/p/original/e3DXXLJHGqMx9yYpXsql1XNljmM.jpg,data/poster_cache/ed8fbdf417f64fc4ad5878ac6d308c520ee6674a81f450231c2cabc54ca668cf.jpg,cached,,True,1000,1500,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/t2wy38iiMpB8WsgJi3lYeDnGh2H.jpg,data/poster_cache/a45e0de828104202f83a236f8b645dabd967d50e1a2baeeda8d0bb629b2d86ae.jpg,cached,,True,2000,3000,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/uh8bwvgGXeUKzdL4oSul9zxyTcd.jpg,data/poster_cache/3e79e5483ad7edca716fa8e162954be9fcfbcba16ea93710759cf9d114894d2e.jpg,cached,,True,2000,3000,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/qQB4RKFeUMqLBiMdwMbpgdePBeO.jpg,data/poster_cache/a8ce360f8097112b3e35a07e6b9c08b2f627f031c33d75e005c53cb70ea76d53.jpg,cached,,True,2000,3000,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/fDPAjvfPMomkKF7cMRmL5Anak61.jpg,data/poster_cache/f21a93a7c0889e9179786fa38397aabe51618806c42c7c381105f72fc5e0bcc8.jpg,cached,,True,2000,3000,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/dyO9BQ4M4flTOAzP79rmsz61yAT.jpg,data/poster_cache/e1f5860445bd5299dd946511b4ab0746bc747247ae65874b493a175a51273c48.jpg,cached,,True,2000,3000,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/CQ1bthSN2uXDxovHUwH8mIB9zy.jpg,data/poster_cache/10b2915217a345179ca7af5f29301c06b508c1928cab05124b5e6bc41de1cfee.jpg,cached,,True,2000,3000,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/lklrplDDuALhY3k8IDFdRqtpZPk.jpg,data/poster_cache/1beb5cd5092177764ac24b792c273f4f7c95d849e92a0a608d37ee4352b6ec0c.jpg,cached,,True,2000,3000,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/8aroHZhQOLJrcyCN5qlDDy09VO.jpg,data/poster_cache/45b9d1df0d96a1693a4606c88a1cf469f602eae574fb5331a86d5ce182718980.jpg,cached,,True,1876,2814,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/byvJImlUrJv9l0FNSeaSGgbqNYw.jpg,data/poster_cache/9c8d0931d72828fde935a9c02369dec45f1c3f1ab02783512bc7cbfb3c446998.jpg,cached,,True,1500,2250,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/pw1YgzcBw4GmwylrFlXMzLdELRo.jpg,data/poster_cache/712b2e0dc2790ad30753e33fbe3c4dcea299543b783036df43001083772a6842.jpg,cached,,True,1708,2562,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/z5vs0pe9lJ21WZ4mdhPftYiIlFA.jpg,data/poster_cache/c95e43203024b82d99b317efcb0fd36b7468ab087d0011124610668c3be0ce21.jpg,cached,,True,1000,1500,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/ptURGAFktibhk7DEAbMazlmNqWa.jpg,data/poster_cache/1e5cceefb015cf51f6ef5047deff7daee432a5ea34daf7a41fa94522751238b0.jpg,cached,,True,2000,3000,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/yHnbb6z8REuFIyBLT2Nj3MX54dY.jpg,data/poster_cache/78b651aa4cf2deef8845e9557a5d18db58b518d78901a51a2a3d70a4d9ad1197.jpg,cached,,True,1400,2100,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/ydtGc9GXq0XGKozNOs0kmzfuuBm.jpg,data/poster_cache/91e29fedc375354661bd5f97260d3f51c0fa24706f3e9f8d58084b64ed7d2f70.jpg,cached,,True,1000,1500,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/dwbLcEPIjVISly6DW8GLX8vsZlE.jpg,data/poster_cache/37593f7c85c4d3a5fc178486f205d6905620d3f0ad5c37350fe21fc9218ee310.jpg,cached,,True,800,1200,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/fFSiXLJTqWU0Eh2DMvwi4sBmdAP.jpg,data/poster_cache/afcbeb50bf88efa00a5b1d1aa607d7ecdf131ea7a3b941b2e3f8f5a8e5634e97.jpg,cached,,True,800,1200,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/q5DpZHIhNJ93Wa4PqM9DwruGcgi.jpg,data/poster_cache/5428d402295a1773b3cd13d5cbbc01d567207654a737843cefe2bfe102bc701d.jpg,cached,,True,1000,1500,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/5IeMW79OxftIUoR5duxyQ4LW5Iy.jpg,data/poster_cache/8af6c40a63f92c76c99947f967e015103b9667b81d1467ca9a3f46edb82bbfbd.jpg,cached,,True,1000,1500,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/y3b4AYw8dr4hIKTfEAjxUxx0z8G.jpg,data/poster_cache/10b7a9869a69bc00f3c2297478ab556864604a47c440ad1605af443e6535577c.jpg,cached,,True,1000,1500,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/9EoqQuEZKmQIYjexoUbkxMcMCVr.jpg,data/poster_cache/7e4547ee920aa6e5f8a934553e9f360c3b54f20808537875149a0eeb394d519e.jpg,cached,,True,1000,1500,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/kxekpqZUpO5W65QT12goucFvyx9.jpg,data/poster_cache/536c9ddc8024bdaa3c1fd1bc7d585877fc2535d9e3b83f30519162c565cb95b4.jpg,cached,,True,1000,1500,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/9T3u6laO3TRgJk4SFntt4UK1oXW.jpg,data/poster_cache/26934c116f1a2e62df8572db9b55647c9a2f1346056044708f8f5e5fb970e708.jpg,cached,,True,1280,1920,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/c6kZC5pvwNIRSxiLL2JFGGc46He.jpg,data/poster_cache/93a487690adfeb2b075c9421c616ae44d59cd17d0135027e51e32c10a1aa8234.jpg,cached,,True,1400,2100,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/momkKuWburNTqKBF6ez7rvhYVhE.jpg,data/poster_cache/0b683409972fcc362b482c2ef289e45c7f526d13a9490a6d5fca1399e18d93c8.jpg,cached,,True,2000,3000,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/9O1PDgz8hats6MYg48dBiTtnUSy.jpg,data/poster_cache/fa93555e73320becb78b6d2c004bdd1bfaed23d20fb1dbfff2d5018664bc4deb.jpg,cached,,True,1000,1500,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/bABCBKYBK7A5G1x0FzoeoNfuj2.jpg,data/poster_cache/bd2202fa558b7a82a0c5d45bcf3b1a2b330a1a7a3ed2491190d033bf756a48b0.jpg,cached,,True,982,1466,0.669849931787176,JPEG,
https://image.tmdb.org/t/p/original/qfjGtlrMynBlkcLgNeziDTmm1M4.jpg,data/poster_cache/2260492347f5405e8daa162e3536f415c149d1334e1d88242f013ff3e06b4169.jpg,cached,,True,2000,3000,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/2hFvxCCWrTmCYwfy7yum0GKRi3Y.jpg,data/poster_cache/521d34e5078d0aa7c1e80c60cf6efe2c35f99db091cf982e61581b75d6f51174.jpg,cached,,True,2000,3000,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/9nYranPiWdNmbD5PRPPSL7VUFTS.jpg,data/poster_cache/95853b5d0d9a9f5f218ceab996a566aa14d92c4119e9c56618a51e5b1e94b117.jpg,cached,,True,2000,3000,0.6666666666666666,JPEG,
https://image.tmdb.org/t/p/original/1k2tOu6DWFxsSTbzg3zmlFLbgq8.jpg,data/poster_cache/ec841161a1056b97a17ef09958e655b30cf0a01077ffc690ab7f073d77735f52.jpg,cached,,True,1792,2560,0.7,JPEG,
https://image.tmdb.org/t/p/original/e6hgmD0P133bW5EH1kfhscwXN2a.jpg,data/poster_cache/bba85c6b9f19d26046b8b5d0607ab103d9edce235de154daf8688bcb3dc7870c.jpg,cached,,True,2000,3000,0.6666666666666666,JPEG,
